,price_per_square,squares,max_floor,latitude,longitude,Nevskii prospekt,parkings_1km,rent_per_m,Pushkinsky,Primorsky,Tsentralny,Kalininsky,Krasnogvardeysky,Admiralteysky,Vyborgsky,Frunzensky,Nevsky,Petrogradsky,Vasileostrovsky,Krasnoselsky,Kirovsky,Moskovsky,population,mean_distr_pps,metro_1km,metro_5km,metro_10km
1006,230198.2,98.0,4.0,30.447741,59.957967,13.46,18.0,127400.0,272.21,274.13,276.21,277.29,277.92,279.36,279.99,280.51,281.04,281.72,282.24,282.99,283.41,284.18,284.76,285.83,0,4,22
1007,366327.0,98.0,8.0,30.317844,59.907338,1.78,53.0,145600.0,297.39,300.27,303.02,305.73,306.35,308.95,308.92,308.34,308.13,308.32,309.68,311.68,312.93,315.06,317.69,319.42,6,32,55
1008,378260.0,98.0,9.0,30.400804,59.929646,8.18,13.0,250000.0,246.71,249.46,251.97,254.78,255.29,257.8,257.52,256.65,256.22,256.21,257.6,259.63,260.91,263.06,265.83,267.38,0,11,48
1009,204082.0,98.0,12.0,30.286565,60.020381,6.18,58.0,120162.0,194.01,191.96,189.73,188.35,187.69,185.94,185.39,185.04,184.6,183.96,183.26,182.22,181.59,180.42,179.21,177.81,0,12,49
1010,206619.0,98.0,13.0,30.194928,60.03625,15.38,5.0,175400.0,209.12,208.54,207.59,207.78,207.34,206.92,206.14,205.22,204.48,203.76,203.83,203.89,203.94,203.93,204.21,203.57,0,2,7
1011,293064.0,98.0,16.0,30.242009,59.986677,9.78,78.0,98000.0,179.17,178.0,177.24,175.42,175.44,174.24,174.99,176.19,176.99,177.52,176.63,175.34,174.52,173.21,171.29,170.78,0,7,30
1012,198006.0,98.0,24.0,30.511773,59.866274,20.93,17.0,168420.0,295.56,296.18,296.26,297.37,297.12,297.45,296.64,295.55,294.74,294.07,294.5,295.04,295.37,295.77,296.48,296.04,0,3,9
1013,255103.0,98.0,25.0,30.375507,59.802929,8.92,26.0,159480.0,171.27,174.13,176.91,179.51,180.17,182.73,182.8,182.36,182.29,182.59,183.88,185.79,186.97,189.01,191.49,193.24,0,6,37
1014,186545.0,98.1,23.0,30.447813,59.95593,13.45,16.0,143680.0,206.58,209.26,211.68,214.48,214.95,217.42,217.09,216.17,215.71,215.66,217.05,219.07,220.34,222.48,225.24,226.75,0,5,22
1015,74263.0,98.3,1.0,30.359356,59.957796,3.76,41.0,199800.0,171.33,168.79,166.55,163.79,163.38,161.02,161.42,162.42,162.95,163.07,161.71,159.73,158.48,156.39,153.66,152.24,2,23,53
1016,301830.0,98.4,5.0,30.318985,59.906504,1.74,47.0,225800.0,298.88,301.73,304.38,307.18,307.74,310.33,310.15,309.38,309.03,309.09,310.48,312.52,313.8,315.97,318.72,320.34,4,33,55
1017,420102.0,98.6,25.0,30.304289,60.000857,4.17,65.0,199684.0,97.47,96.04,95.05,93.1,93.09,91.79,92.52,93.73,94.52,95.03,94.12,92.82,92.0,90.71,88.84,88.41,2,22,52
1018,346500.0,98.76,9.0,30.307568,59.985804,3.36,61.0,125322.0,190.35,187.97,185.47,183.68,183.0,180.93,180.5,180.36,180.05,179.47,178.58,177.24,176.42,174.95,173.34,171.78,1,24,53
1019,353536.0,99.0,9.0,30.370782,59.925096,4.87,58.0,132162.0,75.94,73.07,70.38,67.61,67.02,64.42,64.54,65.24,65.52,65.4,64.02,61.98,60.72,58.55,55.84,54.16,0,22,53
1020,264578.6,99.0,20.0,30.276001,59.942025,5.71,48.0,170000.0,59.67,62.04,64.55,66.42,67.11,69.26,69.65,69.73,70.01,70.57,71.51,72.92,73.8,75.39,77.21,78.86,1,22,49
1021,76613.0,99.2,1.0,30.29138,59.918296,4.08,59.0,223082.0,116.26,114.63,113.42,111.29,111.21,109.69,110.39,111.59,112.36,112.82,111.8,110.34,109.41,107.93,105.83,105.18,0,27,50
1022,275000.0,99.2,4.0,30.359356,59.921692,3.64,44.0,275800.0,59.4,61.12,62.55,64.9,65.08,66.95,66.34,65.18,64.49,64.16,65.37,67.15,68.27,70.15,72.7,73.85,3,30,54
1023,450000.0,99.27,11.0,30.338083,59.880582,3.1,19.0,235184.0,114.45,116.88,119.01,121.72,122.09,124.4,123.96,122.93,122.38,122.23,123.58,125.55,126.79,128.86,131.59,132.98,0,30,56
1024,296483.0,99.5,23.0,30.196428,59.938491,14.55,17.0,143680.0,297.15,298.34,299.0,300.62,300.52,301.37,300.59,299.41,298.59,297.99,298.66,299.58,300.14,300.94,302.15,302.04,0,3,12
1025,371683.2,99.6,4.0,30.320548,59.927667,0.85,28.0,239040.0,211.13,213.22,214.94,217.43,217.67,219.63,219.05,217.9,217.21,216.9,218.11,219.87,220.98,222.81,225.29,226.32,6,34,56
1026,450000.0,99.8,11.0,30.338083,59.880582,3.1,19.0,235184.0,114.45,116.88,119.01,121.72,122.09,124.4,123.96,122.93,122.38,122.23,123.58,125.55,126.79,128.86,131.59,132.98,0,30,56
1027,300101.0,99.92,25.0,30.300489,59.999093,4.37,77.0,173300.0,63.82,62.19,61.05,59.0,58.95,57.59,58.32,59.53,60.31,60.82,59.9,58.6,57.79,56.53,54.73,54.39,2,22,50
1028,255086.0,99.92,25.0,30.303382,59.997644,4.11,61.0,165675.2,117.0,114.19,111.43,108.99,108.31,105.82,105.65,105.94,105.91,105.53,104.31,102.52,101.41,99.48,97.2,95.47,2,22,52
1029,208331.2,100.0,1.0,30.276091,60.002382,6.57,66.0,210000.0,143.57,145.85,147.8,150.43,150.74,152.91,152.41,151.32,150.71,150.49,151.79,153.68,154.88,156.87,159.52,160.79,0,11,46
1030,321000.0,100.0,2.0,30.371806,60.044208,7.66,51.0,210000.0,302.39,304.89,307.04,309.73,310.08,312.29,311.78,310.69,310.06,309.81,311.07,312.9,314.04,315.91,318.4,319.4,0,7,41
1031,345469.6,100.0,4.0,30.254271,59.89765,8.32,20.0,160000.0,240.86,243.74,246.51,249.15,249.8,252.38,252.42,251.93,251.81,252.08,253.4,255.34,256.54,258.62,261.14,262.89,0,11,34
1032,273533.0,100.0,4.0,30.330717,59.8977,1.99,38.0,499000.0,236.34,239.03,241.46,244.27,244.74,247.22,246.89,245.97,245.51,245.46,246.84,248.86,250.13,252.27,255.03,256.53,0,30,57
1033,335446.0,100.0,4.0,30.338245,59.861833,4.02,25.0,149000.0,34.31,33.78,33.11,33.83,33.55,33.89,33.08,31.96,31.15,30.49,31.03,31.89,32.5,33.53,35.24,35.67,0,26,53
1034,321000.0,100.0,5.0,30.225336,59.859162,11.87,50.0,150000.0,154.5,152.51,150.88,148.46,148.24,146.35,146.95,148.12,148.81,149.15,147.97,146.24,145.15,143.36,140.91,139.92,0,6,15
1035,248036.6,100.0,5.0,30.331202,60.052703,6.08,88.0,350000.0,215.08,212.82,210.88,208.26,207.94,205.78,206.28,207.37,207.98,208.21,206.91,205.01,203.81,201.82,199.17,197.9,2,10,46
1036,207376.8,100.0,5.0,30.346366,59.917966,2.31,75.0,135000.0,212.75,214.66,216.18,218.53,218.71,220.51,219.88,218.7,217.98,217.6,218.74,220.4,221.45,223.16,225.52,226.42,4,33,54
1037,328641.4,100.0,5.0,30.359805,59.94111,3.63,31.0,260000.0,81.62,81.84,81.75,82.89,82.69,83.28,82.48,81.33,80.51,79.88,80.5,81.41,82.02,82.98,84.55,84.8,4,27,54
1038,252762.8,100.0,6.0,30.363209,59.831865,6.81,38.0,240000.0,299.48,296.87,294.5,291.71,291.24,288.77,289.08,289.97,290.4,290.4,289.01,286.98,285.7,283.54,280.78,279.2,0,10,42
1039,321000.0,100.0,6.0,30.412141,59.850979,10.54,45.0,120000.0,39.26,38.37,38.06,36.8,37.01,36.6,37.4,38.51,39.32,39.98,39.53,38.97,38.65,38.29,37.68,38.21,1,8,34
1040,207376.8,100.0,7.0,30.292386,59.939609,3.89,74.0,100000.0,118.27,115.96,113.54,111.89,111.21,109.28,108.79,108.56,108.2,107.6,106.77,105.56,104.83,103.52,102.16,100.7,1,29,51
1041,179900.0,100.0,8.0,30.304379,59.919107,2.68,69.0,175000.0,165.79,167.9,169.65,172.16,172.42,174.43,173.87,172.73,172.06,171.77,173.01,174.81,175.95,177.84,180.39,181.51,1,25,54
1042,332823.6,100.0,9.0,30.312392,60.06927,7.0,58.0,99000.0,267.11,266.48,265.44,265.46,265.0,264.37,263.62,262.76,262.05,261.33,261.28,261.16,261.09,260.82,260.76,259.89,0,6,41
1043,380000.0,100.0,9.0,30.370782,59.925096,4.87,58.0,134382.0,75.94,73.07,70.38,67.61,67.02,64.42,64.54,65.24,65.52,65.4,64.02,61.98,60.72,58.55,55.84,54.16,0,22,53
1044,285000.0,100.0,19.0,30.196428,59.938491,14.55,17.0,138280.0,297.15,298.34,299.0,300.62,300.52,301.37,300.59,299.41,298.59,297.99,298.66,299.58,300.14,300.94,302.15,302.04,0,3,12
1045,306652.2,100.0,21.0,30.43865,59.931936,12.39,41.0,170000.0,90.33,92.72,94.8,97.5,97.87,100.16,99.72,98.68,98.13,97.98,99.32,101.29,102.53,104.61,107.33,108.73,1,5,29
1046,264917.6,100.0,1.0,30.273737,59.967155,6.15,37.0,100000.0,192.91,192.4,192.29,191.02,191.2,190.55,191.35,192.51,193.32,193.95,193.32,192.42,191.84,190.93,189.49,189.35,0,15,47
1047,223099.6,100.0,1.0,30.352995,59.921304,2.96,37.0,65000.0,161.11,161.69,161.86,163.18,163.02,163.71,162.92,161.76,160.94,160.33,160.97,161.91,162.51,163.45,164.94,165.1,5,32,53
1048,306000.0,100.5,5.0,30.411458,59.943927,9.37,44.0,150000.0,118.5,120.68,122.52,125.09,125.38,127.48,126.95,125.84,125.21,124.96,126.24,128.11,129.29,131.26,133.89,135.12,1,6,36
1049,273722.6,100.5,7.0,30.290113,59.959332,4.3,66.0,99000.0,110.67,108.12,105.89,103.15,102.74,100.41,100.83,101.85,102.39,102.54,101.2,99.24,98.01,95.94,93.24,91.89,2,24,52
1050,267009.8,101.0,25.0,30.07176,59.731786,29.35,20.0,272700.0,46.04,45.42,45.37,44.31,44.56,44.32,45.12,46.2,47.0,47.68,47.3,46.83,46.56,46.27,45.71,46.26,0,0,0
1051,203646.4,101.0,1.0,30.345701,59.909815,2.45,77.0,89000.0,218.89,221.29,223.79,225.58,226.27,228.31,228.75,228.91,229.22,229.8,230.69,232.01,232.81,234.24,235.78,237.31,3,32,54
1052,175000.0,101.2,14.0,30.479038,60.008378,17.4,32.0,231227.8,79.64,76.88,74.37,71.56,71.05,68.53,68.82,69.7,70.13,70.15,68.76,66.73,65.46,63.31,60.54,59.01,0,1,10
1053,350000.0,101.3,5.0,30.387724,60.026051,8.34,50.0,200000.0,235.21,237.49,239.41,242.01,242.3,244.41,243.87,242.76,242.11,241.85,243.11,244.94,246.1,248.01,250.57,251.7,0,4,40
1054,380000.0,101.33,10.0,30.341533,59.966953,2.29,56.0,156660.0,219.72,221.43,222.73,224.94,225.06,226.67,225.99,224.79,224.04,223.61,224.67,226.21,227.18,228.75,230.95,231.69,2,30,56
1055,205000.0,101.49,5.0,30.387724,60.026051,8.34,50.0,200000.0,235.21,237.49,239.41,242.01,242.3,244.41,243.87,242.76,242.11,241.85,243.11,244.94,246.1,248.01,250.57,251.7,0,4,40
1056,350000.0,101.58,5.0,30.387724,60.026051,8.34,50.0,200000.0,235.21,237.49,239.41,242.01,242.3,244.41,243.87,242.76,242.11,241.85,243.11,244.94,246.1,248.01,250.57,251.7,0,4,40
1057,189951.0,101.6,25.0,30.367872,59.810098,8.08,32.0,150800.0,258.24,261.03,263.58,266.39,266.91,269.45,269.2,268.35,267.95,267.96,269.35,271.39,272.67,274.83,277.59,279.16,0,6,39
1058,330099.0,101.72,17.0,30.303211,59.999147,4.18,65.0,149400.0,96.7,95.24,94.23,92.26,92.24,90.92,91.65,92.86,93.65,94.16,93.24,91.92,91.1,89.79,87.91,87.46,2,23,52
1059,268238.2,102.0,1.0,30.265589,59.852312,7.95,27.0,190000.0,281.48,284.33,286.97,289.77,290.33,292.92,292.74,291.98,291.64,291.71,293.1,295.15,296.42,298.59,301.34,302.98,2,7,38
1060,146079.0,102.0,5.0,30.288658,59.912589,4.44,52.0,216640.0,66.64,64.69,63.19,60.87,60.72,59.03,59.69,60.89,61.64,62.06,60.99,59.46,58.5,56.97,54.85,54.22,0,25,50
1061,365007.2,102.0,9.0,30.343186,59.92828,1.81,60.0,204000.0,309.44,312.19,314.67,317.48,317.96,320.42,320.08,319.13,318.62,318.52,319.87,321.85,323.09,325.16,327.86,329.16,3,32,55
1062,298528.0,102.0,10.0,30.288416,59.911538,4.48,47.0,163840.0,90.03,87.47,85.24,82.49,82.09,79.76,80.19,81.21,81.77,81.93,80.59,78.64,77.41,75.37,72.67,71.35,0,25,50
1063,285839.0,102.0,26.0,30.451577,59.899004,13.98,34.0,146280.0,271.19,273.68,275.83,278.53,278.89,281.15,280.68,279.62,279.02,278.82,280.13,282.03,283.23,285.21,287.84,289.06,0,8,20
1064,107213.0,102.6,1.0,30.38167,59.933947,6.05,63.0,159000.0,214.0,211.5,209.31,206.57,206.17,203.83,204.24,205.25,205.78,205.91,204.56,202.57,201.33,199.24,196.5,195.08,2,20,53
1065,380000.0,102.71,9.0,30.264862,59.93502,6.94,31.0,215424.4,282.13,282.39,282.93,282.19,282.49,282.26,283.07,284.16,284.97,285.64,285.2,284.54,284.08,283.35,282.04,281.97,0,15,41
1066,365176.4,103.0,3.0,30.39651,59.944292,7.71,20.0,450000.0,293.14,295.59,297.68,300.35,300.68,302.86,302.35,301.25,300.62,300.36,301.62,303.45,304.6,306.48,309.0,310.04,0,15,53
1067,197554.0,103.0,13.0,30.194928,60.03625,15.38,5.0,197600.0,209.12,208.54,207.59,207.78,207.34,206.92,206.14,205.22,204.48,203.76,203.83,203.89,203.94,203.93,204.21,203.57,0,2,7
1068,204973.0,103.0,13.0,30.19579,60.036443,15.29,6.0,197600.0,166.23,168.0,169.38,171.67,171.81,173.54,172.89,171.71,170.97,170.58,171.7,173.34,174.37,176.07,178.41,179.31,0,2,8
1069,345202.6,103.0,13.0,30.261897,59.960368,7.37,39.0,102700.0,295.73,296.5,296.74,297.99,297.78,298.25,297.45,296.33,295.51,294.86,295.35,296.0,296.39,296.9,297.75,297.4,1,13,41
1070,390000.0,103.11,9.0,30.264862,59.93502,6.94,31.0,215424.4,282.13,282.39,282.93,282.19,282.49,282.26,283.07,284.16,284.97,285.64,285.2,284.54,284.08,283.35,282.04,281.97,0,15,41
1071,317602.8,103.2,9.0,30.30755,59.897952,2.9,54.0,103200.0,265.56,262.68,259.92,257.22,256.59,253.99,254.01,254.55,254.7,254.45,253.12,251.17,249.94,247.84,245.25,243.52,1,26,54
1072,296679.8,103.3,5.0,30.43865,59.931936,12.39,41.0,279000.0,90.33,92.72,94.8,97.5,97.87,100.16,99.72,98.68,98.13,97.98,99.32,101.29,102.53,104.61,107.33,108.73,1,5,29
1073,450000.0,103.4,11.0,30.338083,59.880582,3.1,19.0,276384.0,114.45,116.88,119.01,121.72,122.09,124.4,123.96,122.93,122.38,122.23,123.58,125.55,126.79,128.86,131.59,132.98,0,30,56
1074,307822.8,103.4,1.0,30.37133,59.955471,5.02,30.0,15407.0,67.25,65.44,64.09,61.89,61.78,60.22,60.91,62.12,62.88,63.34,62.33,60.89,59.99,58.56,56.56,56.04,0,22,53
1075,224135.8,103.8,3.0,30.284625,59.924122,4.78,63.0,120000.0,73.84,71.14,68.71,65.91,65.44,62.98,63.32,64.26,64.74,64.82,63.44,61.44,60.18,58.06,55.31,53.87,0,24,51
1076,110481.0,104.0,1.0,30.326441,60.002279,3.44,77.0,147264.0,126.86,128.07,129.6,130.08,130.63,131.65,132.36,133.07,133.71,134.42,134.68,135.1,135.35,135.89,136.27,137.29,0,29,52
1077,203411.0,104.0,3.0,30.329702,59.997505,3.22,79.0,120000.0,232.04,229.22,226.61,223.8,223.25,220.67,220.86,221.61,221.93,221.84,220.45,218.41,217.14,214.97,212.24,210.58,0,31,53
1078,333076.4,104.0,4.0,30.328175,59.931833,0.21,24.0,150000.0,198.8,199.87,201.24,201.49,201.99,202.77,203.51,204.32,205.01,205.73,205.85,206.05,206.14,206.4,206.38,207.17,4,33,56
1079,423077.0,104.0,8.0,30.297219,59.960309,3.57,44.0,203840.0,66.68,68.51,70.02,72.42,72.62,74.54,73.95,72.8,72.12,71.8,73.03,74.82,75.96,77.86,80.42,81.59,1,26,53
1080,315608.0,104.0,11.0,30.306768,59.903927,2.78,54.0,162851.2,278.62,275.74,272.98,270.31,269.67,267.08,267.07,267.57,267.69,267.41,266.1,264.17,262.96,260.87,258.32,256.58,1,27,54
1081,293332.6,104.0,18.0,30.313568,59.971533,2.39,89.0,270400.0,202.05,204.89,207.67,210.21,210.88,213.41,213.52,213.15,213.11,213.45,214.71,216.58,217.73,219.73,222.13,223.88,2,29,54
1082,265226.8,104.49,5.0,30.243015,60.073876,11.42,30.0,365715.0,71.45,70.1,69.23,67.4,67.43,66.29,67.05,68.25,69.06,69.61,68.79,67.63,66.91,65.81,64.19,63.98,0,3,18
1083,171429.0,105.0,4.0,30.345854,59.917209,2.28,74.0,123264.0,260.22,260.6,260.5,261.51,261.25,261.55,260.75,259.65,258.84,258.18,258.6,259.18,259.55,260.04,260.93,260.64,3,32,55
1084,343363.8,105.0,7.0,30.359041,59.808794,7.59,19.0,388500.0,311.18,314.02,316.65,319.45,320.0,322.57,322.36,321.54,321.14,321.15,322.54,324.57,325.85,328.0,330.76,332.29,0,7,39
1085,260477.0,105.0,8.0,30.248189,59.936846,8.79,49.0,200440.0,234.83,234.88,234.5,235.26,234.94,235.02,234.22,233.17,232.37,231.69,232.01,232.45,232.73,233.1,233.85,233.48,0,12,35
1086,222095.8,105.0,15.0,30.322246,59.962697,1.51,76.0,170000.0,289.44,292.14,294.54,297.34,297.8,300.24,299.88,298.91,298.41,298.3,299.67,301.66,302.9,304.99,307.72,309.1,1,34,56
1087,296712.2,105.0,18.0,30.330457,59.851241,4.37,46.0,160000.0,78.27,76.44,75.06,72.82,72.69,71.08,71.76,72.96,73.71,74.15,73.11,71.61,70.67,69.17,67.07,66.45,1,22,52
1088,285311.8,105.0,21.0,30.202896,59.990507,14.05,92.0,367500.0,274.41,277.2,279.74,282.56,283.08,285.61,285.35,284.5,284.09,284.09,285.47,287.51,288.79,290.94,293.71,295.26,1,3,13
1089,208829.8,105.0,1.0,30.478328,60.001815,17.24,29.0,126000.0,70.49,67.74,65.26,62.45,61.95,59.46,59.76,60.66,61.12,61.16,59.78,57.76,56.49,54.35,51.59,50.1,0,0,10
1090,113961.0,105.3,1.0,30.474753,59.873202,16.79,26.0,237543.0,31.23,30.57,30.56,29.63,29.92,29.9,30.7,31.72,32.51,33.2,32.95,32.7,32.58,32.6,32.5,33.34,1,6,12
1091,202000.0,105.4,25.0,30.479038,60.008378,17.4,32.0,148280.0,79.64,76.88,74.37,71.56,71.05,68.53,68.82,69.7,70.13,70.15,68.76,66.73,65.46,63.31,60.54,59.01,0,1,10
1092,365000.0,105.58,10.0,30.308116,59.986506,3.35,61.0,142060.0,191.33,188.96,186.47,184.69,184.0,181.95,181.51,181.37,181.05,180.48,179.58,178.26,177.44,175.98,174.37,172.81,1,24,53
1093,234372.6,106.0,3.0,30.232891,59.952074,10.52,63.0,150000.0,17.36,14.6,11.87,9.77,9.07,7.08,6.58,6.47,6.3,5.88,4.73,3.37,2.96,3.37,5.49,6.61,1,8,28
1094,256282.2,106.0,12.0,30.145673,59.861824,20.42,46.0,265000.0,282.89,285.62,288.07,290.87,291.35,293.82,293.5,292.56,292.09,292.02,293.39,295.41,296.67,298.79,301.53,302.98,0,0,2
1095,319521.6,106.0,17.0,30.306229,59.900448,2.93,54.0,129956.0,262.28,259.4,256.65,253.94,253.31,250.72,250.74,251.29,251.45,251.2,249.87,247.9,246.68,244.57,241.98,240.24,1,26,54
1096,218341.6,106.0,1.0,30.330717,59.8977,1.99,38.0,140000.0,236.34,239.03,241.46,244.27,244.74,247.22,246.89,245.97,245.51,245.46,246.84,248.86,250.13,252.27,255.03,256.53,0,30,57
1097,350122.0,106.1,9.0,30.356921,59.931851,3.3,22.0,233420.0,219.37,217.18,215.31,212.73,212.43,210.32,210.84,211.95,212.58,212.83,211.54,209.67,208.49,206.52,203.89,202.66,5,29,54
1098,225353.0,106.5,6.0,30.255079,59.947306,8.05,57.0,190920.0,261.17,263.92,266.41,269.23,269.72,272.23,271.94,271.05,270.62,270.59,271.98,274.01,275.28,277.43,280.19,281.72,0,13,36
1099,369015.0,106.5,19.0,30.184849,59.942245,15.84,15.0,227640.0,192.53,192.05,191.96,190.71,190.9,190.27,191.07,192.22,193.04,193.67,193.05,192.17,191.6,190.71,189.28,189.16,0,2,9
1100,262311.2,106.7,4.0,30.368455,60.046571,7.51,50.0,290000.0,308.13,310.92,313.68,316.03,316.72,319.13,319.37,319.16,319.21,319.6,320.81,322.56,323.63,325.44,327.44,329.1,0,7,41
1101,201500.0,106.7,13.0,30.336574,59.988469,2.95,66.0,170400.0,257.72,255.66,253.92,251.4,251.14,249.09,249.64,250.76,251.41,251.68,250.41,248.56,247.4,245.45,242.83,241.62,1,30,54
1102,201160.6,107.0,3.0,30.260415,59.869648,8.08,24.0,300000.0,277.02,279.2,280.96,283.46,283.69,285.63,285.03,283.87,283.17,282.83,284.0,285.7,286.77,288.5,290.86,291.74,2,10,35
1103,224226.8,107.0,9.0,30.476226,59.945738,16.57,28.0,160000.0,136.96,134.86,133.13,130.64,130.4,128.43,129.01,130.16,130.84,131.16,129.95,128.18,127.07,125.24,122.75,121.71,0,3,14
1104,313192.2,107.4,8.0,30.329001,59.849162,4.46,55.0,161100.0,79.7,76.82,74.05,71.39,70.75,68.16,68.15,68.67,68.82,68.58,67.25,65.28,64.06,61.96,59.4,57.65,1,22,51
1105,242000.0,107.5,12.0,30.229064,59.936206,10.92,55.0,180020.0,69.63,66.81,64.21,61.4,60.86,58.29,58.51,59.32,59.69,59.66,58.27,56.23,54.95,52.78,50.02,48.42,1,9,22
1106,277882.0,107.6,1.0,30.349869,59.928541,2.54,27.0,210479.8,225.14,227.08,229.2,230.39,231.03,232.6,233.19,233.65,234.15,234.81,235.4,236.27,236.79,237.74,238.61,239.85,5,32,54
1107,181393.4,107.7,7.0,30.299321,60.001671,4.55,74.0,172320.0,71.76,68.89,66.16,63.41,62.81,60.2,60.29,60.93,61.18,61.02,59.65,57.63,56.37,54.22,51.54,49.84,2,20,50
1108,232510.4,107.9,12.0,30.405978,59.719555,14.78,21.0,105000.0,266.52,268.68,270.98,272.39,273.05,274.77,275.33,275.7,276.14,276.77,277.47,278.48,279.08,280.14,281.12,282.4,0,0,7
1109,179727.4,108.0,2.0,30.38405,59.92437,6.34,65.0,216000.0,165.2,164.91,164.26,164.79,164.43,164.35,163.55,162.53,161.75,161.06,161.31,161.66,161.9,162.22,162.95,162.59,2,19,53
1110,292499.8,108.0,3.0,30.210675,60.006201,13.36,104.0,216000.0,196.5,199.21,201.65,204.46,204.94,207.43,207.12,206.22,205.78,205.76,207.14,209.17,210.44,212.59,215.36,216.9,0,4,15
1111,205873.2,108.0,3.0,30.474196,59.898711,16.48,28.0,216000.0,146.34,144.3,142.64,140.19,139.97,138.05,138.64,139.8,140.49,140.83,139.63,137.89,136.79,134.99,132.53,131.52,0,6,12
1112,192853.4,108.0,4.0,30.300597,59.91134,3.2,53.0,320000.0,215.16,214.01,213.24,211.4,211.41,210.17,210.9,212.11,212.9,213.42,212.5,211.17,210.32,208.94,206.93,206.35,1,26,54
1113,276432.8,108.0,9.0,30.296402,59.955885,3.58,52.0,216000.0,122.73,123.39,124.43,124.35,124.8,125.34,126.11,126.99,127.72,128.44,128.43,128.47,128.47,128.6,128.47,129.21,2,26,52
1114,197798.0,108.0,13.0,30.194928,60.03625,15.38,5.0,213200.0,209.12,208.54,207.59,207.78,207.34,206.92,206.14,205.22,204.48,203.76,203.83,203.89,203.94,203.93,204.21,203.57,0,2,7
1115,255804.8,108.0,13.0,30.201054,60.03153,14.68,16.0,216000.0,342.02,344.78,347.37,346.93,346.78,344.49,344.78,345.48,345.58,345.17,343.98,342.09,340.87,338.76,336.1,334.39,0,2,11
1116,319445.0,108.0,13.0,30.207711,60.030578,13.97,26.0,199900.0,298.44,300.93,303.06,305.75,306.1,308.3,307.8,306.71,306.08,305.83,307.1,308.94,310.09,311.98,314.49,315.52,0,3,14
1117,295274.0,108.0,26.0,30.451577,59.899004,13.98,34.0,141540.0,271.19,273.68,275.83,278.53,278.89,281.15,280.68,279.62,279.02,278.82,280.13,282.03,283.23,285.21,287.84,289.06,0,8,20
1118,351348.0,108.1,1.0,30.310128,59.987226,3.25,84.0,221800.0,188.28,188.12,188.34,187.38,187.64,187.31,188.12,189.22,190.03,190.7,190.23,189.56,189.13,188.47,187.33,187.41,0,25,54
1119,168948.8,108.1,5.0,30.359454,60.042986,6.74,54.0,160000.0,160.55,163.42,166.11,168.88,169.47,172.07,171.95,171.27,171.02,171.17,172.54,174.56,175.82,177.98,180.67,182.37,0,9,44
1120,299541.0,108.2,9.0,30.414584,59.946324,9.73,45.0,236000.0,92.56,94.98,97.52,99.41,100.11,102.26,102.65,102.72,103.0,103.55,104.5,105.91,106.79,108.37,110.16,111.79,0,6,36
1121,185080.2,109.0,2.0,30.347399,59.828197,6.06,57.0,163500.0,216.03,213.22,210.63,207.82,207.28,204.71,204.91,205.69,206.02,205.95,204.56,202.52,201.24,199.07,196.33,194.68,1,10,48
1122,260244.8,109.0,5.0,30.322327,59.925696,0.74,32.0,187000.0,318.81,316.06,313.31,310.91,310.23,307.74,307.57,307.83,307.76,307.34,306.17,304.42,303.32,301.39,299.07,297.32,7,34,57
1123,281639.2,109.0,8.0,30.317009,59.925344,1.25,30.0,196000.0,268.71,271.56,274.34,276.87,277.54,280.07,280.19,279.81,279.77,280.1,281.37,283.24,284.4,286.4,288.78,290.52,7,35,56
1124,215918.4,109.0,11.0,30.320953,59.877398,3.06,79.0,330000.0,249.79,246.97,244.34,241.54,240.98,238.39,238.56,239.3,239.61,239.49,238.11,236.07,234.8,232.64,229.92,228.24,3,24,54
1125,280410.2,109.0,12.0,30.103587,59.843326,25.12,23.0,163500.0,121.67,124.31,126.99,129.16,129.85,132.18,132.48,132.39,132.55,133.03,134.12,135.72,136.71,138.46,140.5,142.19,0,0,0
1126,280514.0,109.0,13.0,30.379523,60.017063,7.29,42.0,151656.8,231.49,234.35,237.13,239.71,240.37,242.92,243.01,242.59,242.52,242.83,244.12,246.02,247.19,249.22,251.67,253.42,0,8,43
1127,263208.4,109.0,15.0,30.289556,59.959471,4.36,68.0,186000.0,72.57,69.8,67.05,64.7,64.01,61.58,61.36,61.57,61.5,61.1,59.91,58.17,57.1,55.25,53.12,51.42,2,24,52
1128,228271.8,109.0,15.0,30.315105,59.852908,4.42,77.0,163500.0,62.94,61.1,59.72,57.5,57.39,55.82,56.51,57.71,58.48,58.94,57.92,56.48,55.58,54.16,52.18,51.67,1,16,52
1129,225625.0,109.33,1.0,30.288496,59.911759,4.47,46.0,186000.0,73.24,71.11,69.4,66.94,66.72,64.82,65.44,66.6,67.31,67.67,66.51,64.84,63.79,62.08,59.76,58.92,0,25,50
1130,266848.6,109.4,13.0,30.40137,60.038542,10.0,61.0,220000.0,155.11,152.5,149.84,147.73,147.04,144.76,144.43,144.47,144.28,143.78,142.73,141.18,140.22,138.54,136.62,134.96,0,5,29
1131,331088.0,109.5,18.0,30.262355,60.006575,7.99,109.0,330000.0,285.23,288.1,290.81,293.57,294.17,296.77,296.66,295.98,295.71,295.84,297.22,299.25,300.52,302.68,305.38,307.07,1,9,39
