WKT	NAME	NAME_EN	NAME_RU	WATERWAY	OSM_TYPE	OSM_ID
"LINESTRING (30.5711318 59.7740795,30.5709601 59.7743873,30.5708582 59.7746439,30.5709064 59.7748442,30.5711264 59.7750355,30.5715447 59.7753276,30.571459 59.7754567,30.5714589 59.7755706,30.5716896 59.7757429,30.5717969 59.7762101,30.5718666 59.7763429,30.5719954 59.7764131,30.5722154 59.7765908,30.5724782 59.7766561,30.5727625 59.7767047,30.5728591 59.7767853,30.5731059 59.7770202,30.573476 59.7771903,30.5737281 59.7773415,30.5742002 59.7775467,30.5744684 59.7776277,30.5746937 59.777833,30.5748761 59.777995,30.5747581 59.778184,30.5744255 59.7782704,30.5742968 59.7784486,30.5741895 59.7786322,30.5743542 59.7789357)"	Попова Ижорка			stream	way	"45783812"
"LINESTRING (30.5712873 59.7738283,30.5711318 59.7740795)"	Попова Ижорка			stream	way	"45783813"
"LINESTRING (30.5655038 59.7688336,30.5657441 59.7689172,30.5659818 59.7690086,30.5661914 59.7691347,30.5669156 59.7693871,30.5674732 59.7698556,30.5674625 59.7701257,30.5677844 59.7705092,30.5683208 59.7708279)"	Попова Ижорка			stream	way	"45783814"
"LINESTRING (30.568589 59.7709251,30.5688251 59.7711142,30.5689002 59.7714329,30.5687392 59.7717191,30.5689377 59.7719541,30.5693991 59.7721864,30.5694044 59.7723187,30.5697906 59.7728372,30.5701662 59.7728696,30.5705631 59.7729884,30.5709279 59.7732639,30.5710567 59.7736042,30.5712873 59.7738283)"	Попова Ижорка			stream	way	"45783815"
"LINESTRING (30.5683208 59.7708279,30.568589 59.7709251)"	Попова Ижорка			stream	way	"45783816"
"LINESTRING (30.3546754 59.7352814,30.3547628 59.7354004)"	Кузьминка			river	way	"45876669"
"LINESTRING (30.3547628 59.7354004,30.3548531 59.7354583,30.3548974 59.735537,30.3549899 59.7355786,30.3550677 59.7356337,30.3551198 59.7357156,30.3551658 59.7357902,30.3552937 59.7358469,30.3556342 59.7359332,30.3557297 59.7359837,30.3556296 59.7360385,30.3550911 59.7362143,30.354944 59.7363066,30.354873 59.7363645,30.3549131 59.7364704,30.3549862 59.7365891,30.355042 59.7365987,30.3552246 59.7366002,30.3553328 59.7366574,30.3555716 59.7367872,30.355706 59.7369319,30.3558398 59.737045,30.3559318 59.7370642,30.3560347 59.7370746,30.3560829 59.7371071,30.3560669 59.7371504,30.3560695 59.7371909,30.3560668 59.7372369,30.3560546 59.7372815,30.3559408 59.7373572,30.3557612 59.7374219,30.3556618 59.7374653,30.3556047 59.7375121,30.3556833 59.7375762,30.3557881 59.7375938,30.3562988 59.7376667,30.3565818 59.7376681,30.3569033 59.7377113,30.3571437 59.7377023,30.3572346 59.7377161,30.357288 59.7377964,30.3573883 59.7378874,30.3573324 59.7379626,30.3572669 59.7379837,30.357208 59.738064,30.3572689 59.7380832,30.3572552 59.7381458)"	Кузьминка			river	way	"45876671"
"LINESTRING (30.3830623 59.7445551,30.3843343 59.7449429)"	Кузьминка			river	way	"45876674"
"LINESTRING (30.3572552 59.7381458,30.3572765 59.7382682,30.3573862 59.7383419,30.3575581 59.7383548,30.3577009 59.7383391,30.3579764 59.7383512,30.3582206 59.7383872,30.3583401 59.738451,30.358336 59.7385102,30.3585076 59.7386237,30.3585341 59.7386732,30.3584245 59.7387427,30.3583956 59.7389217,30.3584344 59.7390312,30.3585345 59.7391103,30.3585747 59.7394658,30.3587095 59.7395465,30.3589976 59.7395946,30.3592341 59.7397569,30.3591889 59.7399011,30.359242 59.7399746,30.3591174 59.7401059,30.3590957 59.7402645,30.3591174 59.740393,30.3591514 59.7404701,30.3592769 59.7404945,30.3592801 59.7406336,30.3592423 59.7407681,30.3591031 59.7408445,30.3590339 59.7409156,30.3589275 59.7410767,30.358922 59.7412818,30.3589546 59.7414733,30.3590387 59.7415865,30.3591268 59.7416409,30.3591835 59.7416446,30.3592452 59.741577,30.3593935 59.7415669,30.3594864 59.7416004,30.3595403 59.7416027,30.3596658 59.7415324,30.3598702 59.7415284,30.3600534 59.7415132,30.3603449 59.7414541,30.3605863 59.7413594,30.3607475 59.7413294,30.360876 59.7413513,30.3609994 59.741377,30.3611496 59.7414595,30.3613239 59.7415622,30.3614796 59.7416249,30.3617343 59.7416933,30.3619167 59.7417352,30.3622399 59.7417588,30.362515 59.7417861,30.3626919 59.7417757,30.3628689 59.7417392,30.3631049 59.7417446,30.3632967 59.7417385,30.3635341 59.7416338,30.3637008 59.7414953,30.3639096 59.7414973,30.3641326 59.7415404,30.3644631 59.7417768,30.3647399 59.742012,30.364906 59.7422497,30.3651245 59.7423795,30.3655648 59.7424331,30.3658428 59.7424335,30.3661078 59.7423716,30.366401 59.7421739,30.3668619 59.7420968,30.3673177 59.742146,30.368012 59.7423432,30.368185 59.7424434,30.3683973 59.7426648,30.3687027 59.742784,30.3691414 59.7428419,30.3697274 59.7430867,30.3702375 59.7434422,30.3707358 59.7437478,30.3714702 59.7438917,30.3726278 59.7438821,30.3744652 59.7441723,30.3755563 59.744645,30.3770811 59.7451485,30.3779269 59.7452283,30.379225 59.7452126,30.3802153 59.7451427,30.3812849 59.744899,30.3823942 59.7445634,30.3826981 59.7444731,30.3828735 59.7444892)"	Кузьминка			river	way	"45876679"
"LINESTRING (30.4616182 59.6936276,30.4616104 59.6936959,30.4615945 59.6937504,30.4615953 59.693792,30.4616028 59.6938235,30.4616527 59.6938785,30.4616989 59.6939199,30.4617179 59.6939435,30.4617337 59.6939609,30.461762 59.6940072,30.4618098 59.6940494,30.4618934 59.6941094,30.4619899 59.6941825,30.4620476 59.6942373,30.4620865 59.6942752,30.4621226 59.6943083,30.4621576 59.6943456,30.4622126 59.6944025,30.4622877 59.6944607,30.4623279 59.6944942,30.4624091 59.6945559,30.4624808 59.6946014,30.4625344 59.6946305,30.4626058 59.6946661,30.4627084 59.6947215,30.4627463 59.6947368,30.462788 59.6947481,30.4628751 59.6947713,30.4629658 59.6947921,30.463101 59.6948322,30.4631688 59.6948525,30.4632382 59.694882,30.4633217 59.6949147,30.4633673 59.694935,30.4634206 59.6949574,30.4634759 59.6949845,30.4635266 59.6950065,30.463598 59.6950518,30.4636341 59.6950922,30.4636525 59.6951391,30.4636542 59.6951584,30.4636535 59.6951817,30.4636261 59.6952166,30.4635858 59.6952542,30.4635537 59.6953052,30.4635389 59.6953512,30.4635206 59.6954062,30.4635081 59.695469,30.4634826 59.6955312,30.4634594 59.6955969,30.4634269 59.6957211,30.4633945 59.6958308,30.463382 59.6958825,30.4633471 59.6959239,30.4633169 59.6959428,30.4632989 59.6959718,30.4633095 59.6960085,30.4633109 59.6960374,30.4632883 59.6961165,30.4632814 59.6961646,30.463268 59.6962242,30.4632603 59.6962703,30.4632626 59.6963304,30.463269 59.6963946,30.463289 59.6964519,30.4633096 59.6964786,30.4633358 59.6965128,30.463378 59.6965416,30.4634237 59.6965744,30.4634961 59.6966191,30.4635614 59.6966509,30.4636569 59.6966999,30.4637985 59.6967465,30.4639171 59.6967804,30.4640167 59.6968077,30.4641615 59.696851,30.4643526 59.696933,30.4644512 59.6970109,30.4645191 59.6970705,30.4645687 59.6971291,30.4646131 59.6971905,30.4646424 59.6972378,30.4647151 59.6973516,30.4647785 59.6974185,30.4648438 59.6974923,30.4648814 59.6975444,30.464945 59.697605,30.4649981 59.6976423,30.4650316 59.6976865,30.4650919 59.6977312,30.4651751 59.6977981,30.4652475 59.6978699,30.4653019 59.6979378,30.465344 59.6980133,30.4653764 59.6980774,30.4654178 59.6981703,30.4654505 59.698238,30.4654849 59.6983117,30.4655282 59.698367,30.4655573 59.6984044,30.4656079 59.698457,30.4656579 59.6985073,30.4657044 59.698551,30.4657358 59.6985844,30.4657879 59.6986467,30.4658376 59.6986947,30.4659054 59.6987405,30.4659274 59.6987813,30.465942 59.6988191,30.4659493 59.6988605,30.4659576 59.6989204,30.4659716 59.6990579,30.4660012 59.6991596,30.4660144 59.6992715,30.4660267 59.6993528,30.4660379 59.6994283,30.4660678 59.6995154,30.4660736 59.6995916,30.4660636 59.6996532,30.4660507 59.6997501,30.4660381 59.6998122,30.4660095 59.699875,30.465973 59.6999384,30.465948 59.7000062,30.4659536 59.7000734,30.4659688 59.700119,30.4659502 59.7001637,30.4659184 59.7001907,30.4658584 59.7002317,30.4658416 59.7002753,30.4658135 59.7003282,30.4657448 59.7003957,30.4655895 59.7005074,30.4655197 59.7005758,30.46547 59.7006382,30.4654285 59.7006986,30.4653722 59.7007828,30.465332 59.7008525,30.4652924 59.7009232,30.4652327 59.7010091,30.465171 59.7010885,30.4651228 59.7011448,30.4650698 59.7012064,30.4650289 59.7012561,30.4649974 59.7013092,30.4649813 59.7013346,30.4649577 59.7013614)"	Славянка			river	way	"45885984"
"LINESTRING (30.1013628 59.729791,30.1013293 59.7299059,30.1013279 59.730047,30.1013628 59.7301502,30.1013977 59.7301946,30.1014864 59.7302397,30.1016987 59.7303355,30.1018706 59.7304165,30.1019352 59.7305212,30.1019198 59.7306369,30.1019293 59.7308705,30.1019325 59.7312152,30.1019493 59.7314514,30.1020224 59.7317401,30.1021227 59.7321361,30.1022498 59.7324247,30.1023155 59.7327377,30.1022393 59.7329589,30.1020623 59.733183,30.1020064 59.7332478,30.1020053 59.7333441,30.1020782 59.7335042,30.1021627 59.7336795,30.1022375 59.7338918,30.1022706 59.7339959,30.1024191 59.7341818,30.1023624 59.7343586,30.1024693 59.7345547,30.1025859 59.734768,30.102815 59.7349345,30.1030516 59.7350553,30.1032977 59.7351557,30.1037036 59.73533,30.1042927 59.7355356,30.1045938 59.735733,30.1048184 59.7360012,30.1050164 59.7363092,30.1052106 59.7364974,30.1053037 59.7365973,30.1054392 59.7367279,30.1054262 59.7368239,30.1051939 59.7368525,30.1050499 59.7369283,30.1049265 59.7370005,30.1048231 59.7371047,30.1047898 59.7372139,30.104831 59.7372819,30.1048916 59.7373518,30.1049868 59.7374786,30.105102 59.7376119,30.1052037 59.7377472,30.1052311 59.7379052,30.1052189 59.738064,30.1051525 59.7383096,30.1051882 59.7383634,30.105255 59.738412,30.1052742 59.7384159,30.1054262 59.7384301,30.1056051 59.7384574,30.1057418 59.7384725,30.1059233 59.7384797,30.1060164 59.7385378,30.1061249 59.7386846,30.1062294 59.7387896,30.1063551 59.7389031,30.106528 59.7391046,30.1067017 59.7393403,30.1069271 59.739616,30.1070879 59.7397817,30.1071969 59.7398624,30.1072181 59.7399036,30.1072671 59.7399386,30.107382 59.7399614,30.1075521 59.7400028,30.1076835 59.7400752,30.1077433 59.7401982,30.10784 59.7402443,30.1080534 59.7402759,30.1082842 59.7403397,30.1084185 59.7403686,30.1086347 59.7404207,30.1086295 59.7404637,30.1086215 59.7405025,30.1085912 59.7405412,30.1085954 59.7405773,30.1086087 59.7406612,30.1087614 59.7407431,30.1090691 59.740919,30.1092862 59.7411205,30.1094477 59.7413594,30.1095309 59.7415306,30.1096178 59.7415985,30.1097779 59.7416374,30.1100366 59.7416126,30.110251 59.7415683,30.110422 59.7414886,30.1105545 59.7413947,30.1107382 59.7413692,30.1112868 59.7413634,30.1114486 59.7414178,30.1115563 59.74147,30.1116316 59.7415392,30.1116038 59.741619,30.1115244 59.7417368,30.1112152 59.741952,30.111127 59.7420208,30.1111405 59.742117,30.11122 59.7422518,30.1113356 59.7423116,30.1114797 59.7423922,30.1115948 59.7424434,30.1118093 59.7424741,30.1122171 59.7426176,30.1125906 59.7427732,30.1128984 59.7431275,30.1134121 59.7433919,30.1136957 59.7435207,30.1139987 59.743707,30.1142566 59.7440578,30.114341 59.7441243,30.1145204 59.7442094,30.1145964 59.7443384,30.1146138 59.7444323,30.1145557 59.7444898,30.1143096 59.7444639,30.1141871 59.7444812,30.1141632 59.7445388,30.114244 59.7446092,30.114359 59.7446414,30.1145532 59.7446477,30.1153425 59.7446058,30.1156239 59.7446338,30.1158133 59.7450526,30.1160542 59.7454851,30.1160521 59.7456663,30.1159569 59.7457099,30.1156935 59.7457674,30.1155763 59.7459277,30.1156263 59.7460934,30.1157827 59.7462038,30.116616 59.7464426,30.1168883 59.7465522,30.1171812 59.7467172,30.1172473 59.7468141,30.1172688 59.746937,30.1171589 59.7470296,30.1171836 59.74721,30.1171788 59.7474593,30.1171637 59.7476394,30.1170071 59.7479102,30.1168362 59.7479833,30.1165417 59.7482605,30.1161757 59.7486752,30.1157334 59.7487829,30.1155015 59.7488756,30.1153949 59.7491951,30.1154526 59.7493698,30.11546 59.7495815,30.1156071 59.7497812,30.1156498 59.7501662,30.1156609 59.7504055,30.1156033 59.7504856,30.1153503 59.7508223,30.1152895 59.7510523,30.1154032 59.7514464,30.1153627 59.751663,30.1151849 59.7518761,30.1149891 59.7524247,30.1148534 59.7527422,30.1147349 59.7529923,30.1148123 59.7531173,30.1147947 59.753237,30.1146697 59.7533429,30.1145599 59.7534459,30.114481 59.7535596,30.1144535 59.7536543,30.114669 59.7539695,30.114725 59.7541077,30.1149137 59.7542634,30.1151878 59.7543422,30.1153809 59.7543986,30.1153937 59.7545451,30.1153584 59.7546951,30.11524 59.7548226,30.1152215 59.7549341,30.1151955 59.7550543,30.1150508 59.7551832,30.1149798 59.7552255,30.1146654 59.7552534,30.1145855 59.7553027,30.1146537 59.7553707,30.1148529 59.7555167,30.1148554 59.7556391,30.1148123 59.7557993,30.1144857 59.7559698,30.1143509 59.7560642,30.1142587 59.7561641,30.1142355 59.7563825,30.1140519 59.75661,30.1140106 59.7567747,30.1138517 59.7570435,30.1138629 59.7572802,30.1139612 59.7574708,30.1140347 59.7576306,30.1141786 59.7577242,30.1143152 59.7577616,30.1145318 59.7579687,30.1147584 59.7581437,30.1150394 59.7582765,30.115553 59.758403,30.1156187 59.7585245,30.1154053 59.7586728,30.1150399 59.7589011,30.1149672 59.7590284,30.1149948 59.759227,30.1152832 59.7593816,30.1153739 59.7594702,30.1154419 59.7596076,30.1156849 59.7597881,30.1157869 59.7599499,30.1157728 59.7600316,30.115649 59.7600546,30.1153866 59.7600325,30.115195 59.7601627,30.1150903 59.760237,30.1150615 59.7603202,30.1152388 59.7607143,30.1153753 59.7608037,30.1154821 59.7607716,30.115534 59.7607325,30.115601 59.7605441,30.1156441 59.7604947,30.1157079 59.7604487,30.1159555 59.7604635,30.1161495 59.7605671,30.1162075 59.7607187,30.1161497 59.7610391,30.1160949 59.761384,30.1160618 59.7616623,30.1161577 59.7617616,30.1164053 59.7617763)"	Дудергофка			river	way	"46219775"
"LINESTRING (30.2391956 59.8639293,30.2373178 59.8639801,30.2354642 59.8640238,30.2337943 59.8640562,30.2329482 59.8640243,30.2319048 59.8640523,30.2313783 59.8640664,30.2311729 59.8640719,30.2293539 59.8641039,30.2290027 59.8641278,30.2280011 59.8641278,30.2272081 59.8642386,30.2262371 59.864276,30.2256855 59.8642858,30.2249779 59.8642866,30.2245496 59.8643037,30.2239356 59.8642661,30.2231212 59.8642558,30.2215111 59.8643355,30.2208459 59.8643355,30.219537 59.864454,30.2189684 59.8644863,30.2182496 59.8645348,30.2177131 59.8645941,30.2168119 59.8646803,30.21649 59.864718,30.2162218 59.8647341,30.2159536 59.8647449,30.2155 59.8647524,30.2151617 59.8647631,30.2147563 59.8648293,30.2141529 59.8649536,30.2138548 59.8650299,30.2135444 59.8651181,30.2133965 59.8651614,30.2131802 59.8652009,30.2128573 59.8652433,30.2125796 59.865263,30.212285 59.8653061,30.2118429 59.8653787,30.2113935 59.8654486,30.2110687 59.8654861)"	Красненькая		Красненькая	river	way	"46219800"
"LINESTRING (30.1612965 59.8341965,30.1613188 59.834224,30.1613815 59.8343485,30.1613565 59.8344869,30.1611079 59.8349092,30.161089 59.8349761,30.1611588 59.8350867,30.161368 59.8352942,30.1615424 59.8355723,30.1616684 59.835801,30.1618561 59.8359519,30.1621512 59.8362943,30.1624033 59.8365045,30.1626715 59.8367121,30.1628486 59.836925,30.1629801 59.837079,30.1631732 59.8371896,30.163562 59.8373886,30.1637015 59.8375449,30.1637712 59.8377498,30.1638893 59.8380786,30.1640234 59.8382781,30.164195 59.8384613,30.1642487 59.8386285,30.1643695 59.8388607,30.1648227 59.8392564,30.1649675 59.8394289,30.1650453 59.8396126,30.1650372 59.8398683,30.164887 59.8401162,30.1648066 59.8403103,30.1648012 59.8405879,30.1647207 59.84079,30.1645519 59.8409575,30.1642111 59.8411727,30.1639483 59.8413775,30.1638463 59.8415419,30.1638437 59.8417446,30.1640287 59.8421483,30.1641843 59.8422911,30.1644338 59.8424129,30.16493 59.8426091,30.1653162 59.842814,30.1655576 59.843043,30.1655897 59.8438302)"	Ивановка			stream	way	"46262860"
"LINESTRING (30.1610965 59.8334377,30.1612198 59.8338245)"	Ивановка			stream	way	"46262861"
"LINESTRING (30.166141 59.8446276,30.1661717 59.8451278,30.1661671 59.845827)"	Ивановка			river	way	"46262865"
"LINESTRING (30.1656379 59.824985,30.1656119 59.8251144,30.1655956 59.8252439,30.1655672 59.8253819,30.1655679 59.8255003,30.1655223 59.8255444,30.16545 59.8256035,30.1653608 59.8256627,30.1652264 59.8257393,30.1651124 59.8258162,30.1650762 59.825865,30.1650811 59.825926,30.1651248 59.8260065,30.1651739 59.8260862,30.1652059 59.8261684,30.1651983 59.8263214,30.1651399 59.8264603,30.1649867 59.826576,30.1647001 59.8267322,30.1645834 59.8268045,30.1643693 59.8269532,30.1641475 59.8270569,30.1640724 59.8271531,30.1639218 59.827452,30.1637972 59.8277708,30.163735 59.8280505,30.1637246 59.8283717,30.1637155 59.8287664,30.1637463 59.828971,30.1638738 59.8292931,30.1639121 59.8294278,30.1639302 59.8295454,30.1639001 59.8296756,30.1638182 59.8297616,30.1635841 59.8298669,30.1633448 59.8299439,30.1632137 59.8300405,30.1631295 59.8301558,30.1630336 59.8302747,30.163036 59.8303817,30.1630719 59.8304539,30.1631718 59.8305737,30.1632347 59.8306175,30.1632538 59.8306741,30.1633205 59.8308004,30.1634769 59.8309211,30.1636293 59.8309808,30.1638223 59.8310389,30.1640204 59.8310807,30.1641418 59.8311564,30.1642174 59.8312367,30.164264 59.8313113,30.1642575 59.8313502,30.1641754 59.8314102,30.1641458 59.8314972,30.1641584 59.8316686,30.164149 59.8317338,30.1641298 59.8317943,30.1640508 59.8318578,30.1639262 59.8319077,30.1638091 59.8319335,30.1636248 59.8319383,30.1634405 59.8319575,30.1632047 59.8319951,30.1630384 59.8320441,30.1628924 59.8321115,30.1627464 59.8321764,30.1625389 59.8322687,30.162385 59.8323316,30.1622653 59.8323654,30.1620307 59.832405,30.1619175 59.8324408,30.1618189 59.8325115,30.1616717 59.8326696,30.1615353 59.8328392,30.1614611 59.8329282,30.1613565 59.8330144,30.1611355 59.8331808,30.1610593 59.8332612,30.1610613 59.8333095,30.1610965 59.8334377)"	Ивановка			stream	way	"46262869"
"LINESTRING (30.2110687 59.8654861,30.2108896 59.8655111,30.2103897 59.8656177,30.2101616 59.86568,30.2098792 59.8657709,30.2097673 59.8658151,30.2095914 59.865858,30.2093559 59.8659173,30.2090804 59.8660013,30.2086277 59.8661312,30.2078526 59.8663717,30.2072134 59.8665702,30.2070911 59.8666221,30.2069451 59.8666877,30.2067193 59.8667515,30.2063239 59.8668444,30.2059207 59.8669456,30.205435 59.8670781,30.2049986 59.8672019,30.2045809 59.8673677,30.2043546 59.867488,30.2041131 59.8676467,30.2039162 59.8678174,30.2037611 59.867964,30.2036165 59.8680915,30.2034529 59.8681961,30.2031644 59.8683053,30.2027493 59.8684069,30.2022795 59.8684725,30.2018232 59.8685318,30.2014026 59.8686091,30.2010591 59.8687028,30.2008593 59.8688044,30.2006803 59.8689516,30.2005921 59.8690128,30.2004624 59.8690284,30.2002639 59.8690234,30.2000736 59.8690213,30.1998692 59.8689816,30.1996214 59.8689194,30.1993808 59.8688377,30.1990941 59.8687133,30.1986198 59.868596,30.1981527 59.8685161,30.1976713 59.8683917,30.197375 59.8683856,30.1968571 59.868313,30.1963602 59.8681669,30.1951765 59.8679146,30.194724 59.8678627,30.1928043 59.86776,30.1923163 59.867694,30.1919549 59.867622,30.1915912 59.8675868,30.1911756 59.8675801,30.1905539 59.8676041,30.1899719 59.8676105,30.18944 59.867611,30.1888889 59.8676084,30.1886033 59.8675956,30.1883409 59.867556,30.1878886 59.8675371,30.1876809 59.8675298,30.187434 59.867513,30.1868618 59.8674312,30.1863857 59.8673371,30.186121 59.867265,30.18593 59.8671933,30.1857317 59.8671011,30.1855592 59.8669905,30.1852783 59.8665998,30.1851671 59.866562,30.1850173 59.8665648,30.1844346 59.8666976,30.1840654 59.8667986,30.1839549 59.8668182,30.1838225 59.8668182,30.1835044 59.8667573,30.1832474 59.8667171,30.1828562 59.8666957,30.1825937 59.8666803,30.182284 59.8666782,30.1818966 59.8667078,30.1816493 59.8667394,30.1814412 59.8667627,30.1813193 59.8667863,30.1811668 59.8668395,30.1810032 59.8669277,30.1807924 59.867058,30.1806893 59.8671261,30.1806341 59.8672276,30.1806073 59.8673203,30.1804696 59.8674875,30.180379 59.8676658,30.1803994 59.8678001,30.1803732 59.8678505,30.1803032 59.8678897,30.1799387 59.8680416,30.1798536 59.8681079,30.179859 59.8681543,30.1798906 59.8682388,30.1798634 59.8683162,30.1797726 59.8684023,30.179671 59.8684324,30.179563 59.8684395,30.1794361 59.8684566,30.1793375 59.8684828,30.1791626 59.8685687,30.179022 59.8686124,30.1788315 59.8686617,30.1786858 59.8687252,30.1785424 59.8688543,30.1782674 59.8690606,30.1779619 59.8692858,30.1777693 59.8693977,30.1775714 59.8694671,30.1773765 59.8695622,30.1772335 59.8696873,30.1771177 59.8698142,30.1769404 59.8699279,30.176725 59.8700545,30.17648 59.8701808,30.1762034 59.870246,30.1756255 59.8703529)"	Красненькая			river	way	"46262873"
