X	Y	POWER	OSM_TYPE	OSM_ID
30.2587724	60.0245894	tower	node	"8648703920"
30.4295768	59.7279823	tower	node	"8707733314"
30.3403209	59.8318248	tower	node	"8719847717"
30.4150607	59.6788718	tower	node	"8804465865"
30.4340023	59.722311	tower	node	"8829991307"
30.4341909	59.7210024	tower	node	"8829991308"
30.4355844	59.7195257	tower	node	"8829991309"
30.4193106	59.7023931	tower	node	"8956934920"
30.0100895	60.1426297	tower	node	"8983102940"
30.0079859	60.1431967	tower	node	"8983102941"
30.5452031	59.7409173	tower	node	"8990268719"
30.2215817	60.0210225	tower	node	"9038992078"
30.5068499	59.7519055	tower	node	"9081964968"
29.9911132	60.1373823	tower	node	"9250470063"
29.9898312	60.1362373	tower	node	"9250470064"
30.3823514	59.7568386	tower	node	"9290680087"
30.3813853	59.7571992	tower	node	"9290680088"
30.3843497	59.7563958	tower	node	"9290680091"
30.3849836	59.7562497	tower	node	"9290680092"
30.3797645	59.757848	tower	node	"9290680093"
30.3778966	59.7585867	tower	node	"9290680094"
30.3769322	59.7589705	tower	node	"9290680095"
30.3752185	59.759672	tower	node	"9290680096"
30.3653172	59.7644877	tower	node	"9290680107"
30.3670436	59.7639223	tower	node	"9290680108"
30.3688677	59.7631854	tower	node	"9290680109"
30.3724327	59.7616537	tower	node	"9290680110"
30.3708271	59.7622397	tower	node	"9290680111"
30.3626734	59.7656551	tower	node	"9290680112"
30.438207	59.9752878	tower	node	"9719233027"
30.4580692	59.7406909	tower	node	"9805720168"
30.4292958	59.9749945	tower	node	"9991717143"
30.0984309	59.8514964	tower	node	"10050778528"
30.1511564	59.8032387	tower	node	"10211008640"
30.2667161	59.8300005	tower	node	"10307452836"
30.3392856	59.8080813	tower	node	"10585121226"
30.5354744	59.7439611	tower	node	"10673413346"
30.5450982	59.7428826	tower	node	"10673413347"
30.5438161	59.7414203	tower	node	"10673413348"
30.5469596	59.7400119	tower	node	"10673413349"
30.5471489	59.7235586	tower	node	"10673413350"
30.2657166	59.8851525	tower	node	"10692964630"
30.342987	59.8932631	tower	node	"10704735722"
30.3437984	59.8916576	tower	node	"10716107081"
30.3592548	59.8304167	tower	node	"10717516434"
30.3465207	59.8344519	tower	node	"10717516435"
30.5523026	59.7769181	tower	node	"10763496642"
30.551337	59.7768857	tower	node	"10763496643"
30.5475175	59.7780711	tower	node	"10763496644"
30.5488211	59.7780036	tower	node	"10763496645"
30.5491322	59.7782115	tower	node	"10763496646"
30.5249333	59.7815541	tower	node	"10763496647"
30.52459	59.781708	tower	node	"10763496648"
30.5269074	59.7534552	tower	node	"10763496649"
30.5260652	59.7535282	tower	node	"10763496650"
30.5254698	59.7534039	tower	node	"10763496651"
30.5265051	59.7544982	tower	node	"10763496652"
30.1587582	59.8202563	tower	node	"10830588148"
30.3401238	59.9005152	tower	node	"10839446257"
30.3417224	59.895562	tower	node	"10899387021"
30.273657	60.0657934	tower	node	"11030453028"
30.5012334	59.807604	tower	node	"11049530722"
30.5007147	59.8080597	tower	node	"11049530723"
30.5003354	59.8085652	tower	node	"11049530724"
30.5000282	59.8089715	tower	node	"11049530725"
30.4997057	59.8094484	tower	node	"11049530726"
30.4993681	59.80991	tower	node	"11049530727"
30.4990381	59.8103601	tower	node	"11049530728"
30.5020613	59.80764	tower	node	"11049530729"
30.5029867	59.8076996	tower	node	"11049530730"
30.5048238	59.8077699	tower	node	"11049530731"
30.4986802	59.8108731	tower	node	"11049530732"
